system,scenario_id,domain,kind,fault,expected_terminal,expected_effect_count,disposition,first_outcome,second_outcome,effect_count,effect_committed,violation_accepted,security_correct,lifecycle_correct,reason,latency_ns,bundle_bytes
ToolAllowlist,attack:devops:UNTRUSTED_ROOT_PRODUCER:302016,devops,attack,UNTRUSTED_ROOT_PRODUCER,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,4647,13163
GatewayPolicy,attack:devops:UNTRUSTED_ROOT_PRODUCER:302016,devops,attack,UNTRUSTED_ROOT_PRODUCER,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,5148,13163
ProvenanceGateway,attack:devops:UNTRUSTED_ROOT_PRODUCER:302016,devops,attack,UNTRUSTED_ROOT_PRODUCER,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,178073,13163
EffectBoundPermit,attack:devops:UNTRUSTED_ROOT_PRODUCER:302016,devops,attack,UNTRUSTED_ROOT_PRODUCER,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,478197,13163
Gateway+Finality,attack:devops:UNTRUSTED_ROOT_PRODUCER:302016,devops,attack,UNTRUSTED_ROOT_PRODUCER,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,605005,13163
CONTINUITY,attack:devops:UNTRUSTED_ROOT_PRODUCER:302016,devops,attack,UNTRUSTED_ROOT_PRODUCER,DENY,0,DENY,NOT_ATTEMPTED,NOT_ATTEMPTED,0,False,False,True,True,E_UNDISCHARGED_ASSUMPTION:0:root-authenticated;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized;E_UNTRUSTED_ROOT;E_UNTRUSTED_ROOT_ISSUER,4252416,13163
PassThrough,attack:devops:UNTRUSTED_ROOT_PRODUCER:302017,devops,attack,UNTRUSTED_ROOT_PRODUCER,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,10946,13163
ToolAllowlist,attack:devops:UNTRUSTED_ROOT_PRODUCER:302017,devops,attack,UNTRUSTED_ROOT_PRODUCER,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,4537,13163
GatewayPolicy,attack:devops:UNTRUSTED_ROOT_PRODUCER:302017,devops,attack,UNTRUSTED_ROOT_PRODUCER,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,5147,13163
ProvenanceGateway,attack:devops:UNTRUSTED_ROOT_PRODUCER:302017,devops,attack,UNTRUSTED_ROOT_PRODUCER,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,176000,13163
EffectBoundPermit,attack:devops:UNTRUSTED_ROOT_PRODUCER:302017,devops,attack,UNTRUSTED_ROOT_PRODUCER,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,473730,13163
Gateway+Finality,attack:devops:UNTRUSTED_ROOT_PRODUCER:302017,devops,attack,UNTRUSTED_ROOT_PRODUCER,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,597453,13163
CONTINUITY,attack:devops:UNTRUSTED_ROOT_PRODUCER:302017,devops,attack,UNTRUSTED_ROOT_PRODUCER,DENY,0,DENY,NOT_ATTEMPTED,NOT_ATTEMPTED,0,False,False,True,True,E_UNDISCHARGED_ASSUMPTION:0:root-authenticated;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized;E_UNTRUSTED_ROOT;E_UNTRUSTED_ROOT_ISSUER,4397771,13163
PassThrough,attack:devops:UNTRUSTED_ROOT_PRODUCER:302018,devops,attack,UNTRUSTED_ROOT_PRODUCER,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,13200,13163
ToolAllowlist,attack:devops:UNTRUSTED_ROOT_PRODUCER:302018,devops,attack,UNTRUSTED_ROOT_PRODUCER,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,5358,13163
GatewayPolicy,attack:devops:UNTRUSTED_ROOT_PRODUCER:302018,devops,attack,UNTRUSTED_ROOT_PRODUCER,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,5298,13163
ProvenanceGateway,attack:devops:UNTRUSTED_ROOT_PRODUCER:302018,devops,attack,UNTRUSTED_ROOT_PRODUCER,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,188278,13163
EffectBoundPermit,attack:devops:UNTRUSTED_ROOT_PRODUCER:302018,devops,attack,UNTRUSTED_ROOT_PRODUCER,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,507460,13163
Gateway+Finality,attack:devops:UNTRUSTED_ROOT_PRODUCER:302018,devops,attack,UNTRUSTED_ROOT_PRODUCER,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,618113,13163
CONTINUITY,attack:devops:UNTRUSTED_ROOT_PRODUCER:302018,devops,attack,UNTRUSTED_ROOT_PRODUCER,DENY,0,DENY,NOT_ATTEMPTED,NOT_ATTEMPTED,0,False,False,True,True,E_UNDISCHARGED_ASSUMPTION:0:root-authenticated;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized;E_UNTRUSTED_ROOT;E_UNTRUSTED_ROOT_ISSUER,4516087,13163
PassThrough,attack:devops:UNTRUSTED_ROOT_PRODUCER:302019,devops,attack,UNTRUSTED_ROOT_PRODUCER,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,12118,13163
ToolAllowlist,attack:devops:UNTRUSTED_ROOT_PRODUCER:302019,devops,attack,UNTRUSTED_ROOT_PRODUCER,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,4887,13163
GatewayPolicy,attack:devops:UNTRUSTED_ROOT_PRODUCER:302019,devops,attack,UNTRUSTED_ROOT_PRODUCER,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,5348,13163
ProvenanceGateway,attack:devops:UNTRUSTED_ROOT_PRODUCER:302019,devops,attack,UNTRUSTED_ROOT_PRODUCER,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,184312,13163
EffectBoundPermit,attack:devops:UNTRUSTED_ROOT_PRODUCER:302019,devops,attack,UNTRUSTED_ROOT_PRODUCER,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,1578113,13163
Gateway+Finality,attack:devops:UNTRUSTED_ROOT_PRODUCER:302019,devops,attack,UNTRUSTED_ROOT_PRODUCER,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,656611,13163
CONTINUITY,attack:devops:UNTRUSTED_ROOT_PRODUCER:302019,devops,attack,UNTRUSTED_ROOT_PRODUCER,DENY,0,DENY,NOT_ATTEMPTED,NOT_ATTEMPTED,0,False,False,True,True,E_UNDISCHARGED_ASSUMPTION:0:root-authenticated;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized;E_UNTRUSTED_ROOT;E_UNTRUSTED_ROOT_ISSUER,4413165,13163
PassThrough,attack:devops:ROOT_AUTHORITY_EXCEEDED:402000,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,14261,13333
ToolAllowlist,attack:devops:ROOT_AUTHORITY_EXCEEDED:402000,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,4767,13333
GatewayPolicy,attack:devops:ROOT_AUTHORITY_EXCEEDED:402000,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,5508,13333
ProvenanceGateway,attack:devops:ROOT_AUTHORITY_EXCEEDED:402000,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,183021,13333
EffectBoundPermit,attack:devops:ROOT_AUTHORITY_EXCEEDED:402000,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,466770,13333
Gateway+Finality,attack:devops:ROOT_AUTHORITY_EXCEEDED:402000,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,654127,13333
CONTINUITY,attack:devops:ROOT_AUTHORITY_EXCEEDED:402000,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,DENY,NOT_ATTEMPTED,NOT_ATTEMPTED,0,False,False,True,True,E_ROOT_ACTION_SCOPE_EXCEEDED;E_ROOT_AUTHORITY_EXCEEDED;E_ROOT_OPERATION_NOT_GRANTED;E_ROOT_SCOPE_EXCEEDED;E_UNDISCHARGED_ASSUMPTION:0:root-authenticated;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized,4723753,13333
PassThrough,attack:devops:ROOT_AUTHORITY_EXCEEDED:402001,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,14902,13333
ToolAllowlist,attack:devops:ROOT_AUTHORITY_EXCEEDED:402001,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,5177,13333
GatewayPolicy,attack:devops:ROOT_AUTHORITY_EXCEEDED:402001,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,6309,13333
ProvenanceGateway,attack:devops:ROOT_AUTHORITY_EXCEEDED:402001,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,187808,13333
EffectBoundPermit,attack:devops:ROOT_AUTHORITY_EXCEEDED:402001,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,505076,13333
Gateway+Finality,attack:devops:ROOT_AUTHORITY_EXCEEDED:402001,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,616571,13333
CONTINUITY,attack:devops:ROOT_AUTHORITY_EXCEEDED:402001,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,DENY,NOT_ATTEMPTED,NOT_ATTEMPTED,0,False,False,True,True,E_ROOT_ACTION_SCOPE_EXCEEDED;E_ROOT_AUTHORITY_EXCEEDED;E_ROOT_OPERATION_NOT_GRANTED;E_ROOT_SCOPE_EXCEEDED;E_UNDISCHARGED_ASSUMPTION:0:root-authenticated;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized,4285876,13333
PassThrough,attack:devops:ROOT_AUTHORITY_EXCEEDED:402002,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,13360,13333
ToolAllowlist,attack:devops:ROOT_AUTHORITY_EXCEEDED:402002,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,4947,13333
GatewayPolicy,attack:devops:ROOT_AUTHORITY_EXCEEDED:402002,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,5337,13333
ProvenanceGateway,attack:devops:ROOT_AUTHORITY_EXCEEDED:402002,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,181990,13333
EffectBoundPermit,attack:devops:ROOT_AUTHORITY_EXCEEDED:402002,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,470976,13333
Gateway+Finality,attack:devops:ROOT_AUTHORITY_EXCEEDED:402002,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,785632,13333
CONTINUITY,attack:devops:ROOT_AUTHORITY_EXCEEDED:402002,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,DENY,NOT_ATTEMPTED,NOT_ATTEMPTED,0,False,False,True,True,E_ROOT_ACTION_SCOPE_EXCEEDED;E_ROOT_AUTHORITY_EXCEEDED;E_ROOT_OPERATION_NOT_GRANTED;E_ROOT_SCOPE_EXCEEDED;E_UNDISCHARGED_ASSUMPTION:0:root-authenticated;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized,4697886,13333
PassThrough,attack:devops:ROOT_AUTHORITY_EXCEEDED:402003,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,16425,13333
ToolAllowlist,attack:devops:ROOT_AUTHORITY_EXCEEDED:402003,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,4847,13333
GatewayPolicy,attack:devops:ROOT_AUTHORITY_EXCEEDED:402003,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,6019,13333
ProvenanceGateway,attack:devops:ROOT_AUTHORITY_EXCEEDED:402003,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,186375,13333
EffectBoundPermit,attack:devops:ROOT_AUTHORITY_EXCEEDED:402003,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,516554,13333
Gateway+Finality,attack:devops:ROOT_AUTHORITY_EXCEEDED:402003,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,646586,13333
CONTINUITY,attack:devops:ROOT_AUTHORITY_EXCEEDED:402003,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,DENY,NOT_ATTEMPTED,NOT_ATTEMPTED,0,False,False,True,True,E_ROOT_ACTION_SCOPE_EXCEEDED;E_ROOT_AUTHORITY_EXCEEDED;E_ROOT_OPERATION_NOT_GRANTED;E_ROOT_SCOPE_EXCEEDED;E_UNDISCHARGED_ASSUMPTION:0:root-authenticated;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized,4874065,13333
PassThrough,attack:devops:ROOT_AUTHORITY_EXCEEDED:402004,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,14752,13333
ToolAllowlist,attack:devops:ROOT_AUTHORITY_EXCEEDED:402004,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,5088,13333
GatewayPolicy,attack:devops:ROOT_AUTHORITY_EXCEEDED:402004,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,5899,13333
ProvenanceGateway,attack:devops:ROOT_AUTHORITY_EXCEEDED:402004,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,180808,13333
EffectBoundPermit,attack:devops:ROOT_AUTHORITY_EXCEEDED:402004,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,476365,13333
Gateway+Finality,attack:devops:ROOT_AUTHORITY_EXCEEDED:402004,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,655740,13333
CONTINUITY,attack:devops:ROOT_AUTHORITY_EXCEEDED:402004,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,DENY,NOT_ATTEMPTED,NOT_ATTEMPTED,0,False,False,True,True,E_ROOT_ACTION_SCOPE_EXCEEDED;E_ROOT_AUTHORITY_EXCEEDED;E_ROOT_OPERATION_NOT_GRANTED;E_ROOT_SCOPE_EXCEEDED;E_UNDISCHARGED_ASSUMPTION:0:root-authenticated;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized,4494074,13333
PassThrough,attack:devops:ROOT_AUTHORITY_EXCEEDED:402005,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,13290,13333
ToolAllowlist,attack:devops:ROOT_AUTHORITY_EXCEEDED:402005,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,4887,13333
GatewayPolicy,attack:devops:ROOT_AUTHORITY_EXCEEDED:402005,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,5338,13333
ProvenanceGateway,attack:devops:ROOT_AUTHORITY_EXCEEDED:402005,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,178554,13333
EffectBoundPermit,attack:devops:ROOT_AUTHORITY_EXCEEDED:402005,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,483055,13333
Gateway+Finality,attack:devops:ROOT_AUTHORITY_EXCEEDED:402005,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,605205,13333
CONTINUITY,attack:devops:ROOT_AUTHORITY_EXCEEDED:402005,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,DENY,NOT_ATTEMPTED,NOT_ATTEMPTED,0,False,False,True,True,E_ROOT_ACTION_SCOPE_EXCEEDED;E_ROOT_AUTHORITY_EXCEEDED;E_ROOT_OPERATION_NOT_GRANTED;E_ROOT_SCOPE_EXCEEDED;E_UNDISCHARGED_ASSUMPTION:0:root-authenticated;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized,4358914,13333
PassThrough,attack:devops:ROOT_AUTHORITY_EXCEEDED:402006,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,33209,13333
ToolAllowlist,attack:devops:ROOT_AUTHORITY_EXCEEDED:402006,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,4707,13333
GatewayPolicy,attack:devops:ROOT_AUTHORITY_EXCEEDED:402006,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,5709,13333
ProvenanceGateway,attack:devops:ROOT_AUTHORITY_EXCEEDED:402006,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,185995,13333
EffectBoundPermit,attack:devops:ROOT_AUTHORITY_EXCEEDED:402006,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,460561,13333
Gateway+Finality,attack:devops:ROOT_AUTHORITY_EXCEEDED:402006,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,641388,13333
CONTINUITY,attack:devops:ROOT_AUTHORITY_EXCEEDED:402006,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,DENY,NOT_ATTEMPTED,NOT_ATTEMPTED,0,False,False,True,True,E_ROOT_ACTION_SCOPE_EXCEEDED;E_ROOT_AUTHORITY_EXCEEDED;E_ROOT_OPERATION_NOT_GRANTED;E_ROOT_SCOPE_EXCEEDED;E_UNDISCHARGED_ASSUMPTION:0:root-authenticated;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized,4350802,13333
PassThrough,attack:devops:ROOT_AUTHORITY_EXCEEDED:402007,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,13610,13333
ToolAllowlist,attack:devops:ROOT_AUTHORITY_EXCEEDED:402007,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,4587,13333
GatewayPolicy,attack:devops:ROOT_AUTHORITY_EXCEEDED:402007,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,5318,13333
ProvenanceGateway,attack:devops:ROOT_AUTHORITY_EXCEEDED:402007,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,178273,13333
EffectBoundPermit,attack:devops:ROOT_AUTHORITY_EXCEEDED:402007,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,495933,13333
Gateway+Finality,attack:devops:ROOT_AUTHORITY_EXCEEDED:402007,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,609350,13333
CONTINUITY,attack:devops:ROOT_AUTHORITY_EXCEEDED:402007,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,DENY,NOT_ATTEMPTED,NOT_ATTEMPTED,0,False,False,True,True,E_ROOT_ACTION_SCOPE_EXCEEDED;E_ROOT_AUTHORITY_EXCEEDED;E_ROOT_OPERATION_NOT_GRANTED;E_ROOT_SCOPE_EXCEEDED;E_UNDISCHARGED_ASSUMPTION:0:root-authenticated;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized,4332455,13333
PassThrough,attack:devops:ROOT_AUTHORITY_EXCEEDED:402008,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,15152,13333
ToolAllowlist,attack:devops:ROOT_AUTHORITY_EXCEEDED:402008,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,4637,13333
GatewayPolicy,attack:devops:ROOT_AUTHORITY_EXCEEDED:402008,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,5739,13333
ProvenanceGateway,attack:devops:ROOT_AUTHORITY_EXCEEDED:402008,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,202690,13333
EffectBoundPermit,attack:devops:ROOT_AUTHORITY_EXCEEDED:402008,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,477366,13333
Gateway+Finality,attack:devops:ROOT_AUTHORITY_EXCEEDED:402008,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,647858,13333
CONTINUITY,attack:devops:ROOT_AUTHORITY_EXCEEDED:402008,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,DENY,NOT_ATTEMPTED,NOT_ATTEMPTED,0,False,False,True,True,E_ROOT_ACTION_SCOPE_EXCEEDED;E_ROOT_AUTHORITY_EXCEEDED;E_ROOT_OPERATION_NOT_GRANTED;E_ROOT_SCOPE_EXCEEDED;E_UNDISCHARGED_ASSUMPTION:0:root-authenticated;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized,4347106,13333
PassThrough,attack:devops:ROOT_AUTHORITY_EXCEEDED:402009,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,13369,13338
ToolAllowlist,attack:devops:ROOT_AUTHORITY_EXCEEDED:402009,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,4797,13338
GatewayPolicy,attack:devops:ROOT_AUTHORITY_EXCEEDED:402009,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,6159,13338
ProvenanceGateway,attack:devops:ROOT_AUTHORITY_EXCEEDED:402009,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,187867,13338
EffectBoundPermit,attack:devops:ROOT_AUTHORITY_EXCEEDED:402009,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,508682,13338
Gateway+Finality,attack:devops:ROOT_AUTHORITY_EXCEEDED:402009,devops,attack,ROOT_AUTHORITY_EXCEEDED,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,856026,13338
